Date,MAC Address,RF Trim Value,RF Trim Offset,Lch Amplitude,Rch Amplitude,Lch THD,Rch THD,Write Image File,Cable Loss,RF Power With CableLoss,BT Name,Part Number,FW Version
2018/08/29 16:06:18,CC398C0112DA,0,0,-5.74766,-5.74766,-7.55116,-7.54863,D:\Ric\Firmware\Mitrastar\IGW-6000BM-CSR8635-256U_20180815\IGW-6000BM-CSR8635-256U_20180815.dump,2,0, Inalambrico Movistar Home,,,,
2018/08/29 16:16:16,CC398C0112DA,0,0,-5.74201,-5.74099,-7.54989,-7.54926,D:\Ric\Firmware\Mitrastar\IGW-6000BM-CSR8635-256U_20180815\IGW-6000BM-CSR8635-256U_20180815.dump,2,0, Inalambrico Movistar Home,,8815,,
